Unnamed: 0,"AUT Crop and animal production, hunting and related service activities",AUT Forestry and logging,AUT Fishing and aquaculture,AUT Mining and quarrying,"AUT Manufacture of food products, beverages and tobacco products","AUT Manufacture of textiles, wearing apparel and leather products","AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",AUT Manufacture of paper and paper products,AUT Printing and reproduction of recorded media,AUT Manufacture of coke and refined petroleum products ,AUT Manufacture of chemicals and chemical products ,AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,AUT Manufacture of rubber and plastic products,AUT Manufacture of other non-metallic mineral products,AUT Manufacture of basic metals,"AUT Manufacture of fabricated metal products, except machinery and equipment","AUT Manufacture of computer, electronic and optical products",AUT Manufacture of electrical equipment,AUT Manufacture of machinery and equipment n.e.c.,"AUT Manufacture of motor vehicles, trailers and semi-trailers",AUT Manufacture of other transport equipment,AUT Manufacture of furniture; other manufacturing,"AUT Electricity, gas, steam and air conditioning supply","AUT Water collection, treatment and supply","AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",AUT Construction,AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,"AUT Wholesale trade, except of motor vehicles and motorcycles","AUT Retail trade, except of motor vehicles and motorcycles",AUT Land transport and transport via pipelines,AUT Water transport,AUT Air transport,AUT Warehousing and support activities for transportation,AUT Postal and courier activities,AUT Accommodation and food service activities,AUT Publishing activities,"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",AUT Telecommunications,"AUT Computer programming, consultancy and related activities; information service activities","AUT Financial service activities, except insurance and pension funding","AUT Insurance, reinsurance and pension funding, except compulsory social security",AUT Activities auxiliary to financial services and insurance activities,AUT Real estate activities,AUT Legal and accounting activities; activities of head offices; management consultancy activities,AUT Administrative and support service activities,AUT Public administration and defence; compulsory social security,AUT Education,AUT Human health and social work activities,AUT Other service activities,AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use
"AUT Wholesale trade, except of motor vehicles and motorcycles",37591396602806.11,37591396602806.16,37591396602806.13,37591396602806.07,37591396602806.11,37591396602806.23,37591396602806.125,37591396602806.11,37591396602806.1,37591396602806.06,37591396602806.14,37591396602806.1,37591396602806.11,37591396602806.086,37591396602806.07,37591396602806.1,37591396602806.12,37591396602806.13,37591396602806.13,37591396602806.15,37591396602806.16,37591396602806.14,37591396602806.04,37591396602806.055,37591396602806.06,37591396602806.05,37591396602806.2,37591396602807.04,37591396602806.03,37591396602806.11,37591396602806.055,37591396602806.07,37591396602806.03,37591396602806.08,37591396602806.09,37591396602806.03,37591396602806.06,37591396602806.06,37591396602806.03,37591396602805.984,37591396602806.01,37591396602805.98,37591396602806.016,37591396602806.016,37591396602806.02,37591396602806.02,37591396602806.08,37591396602806.15,37591396602806.1,37591396602806.08
"AUT Retail trade, except of motor vehicles and motorcycles",13146001696892.857,13146001696892.885,13146001696892.867,13146001696892.844,13146001696892.863,13146001696892.924,13146001696892.863,13146001696892.852,13146001696892.848,13146001696892.838,13146001696892.857,13146001696892.85,13146001696892.842,13146001696892.846,13146001696892.834,13146001696892.844,13146001696892.842,13146001696892.846,13146001696892.842,13146001696892.852,13146001696892.848,13146001696892.857,13146001696892.834,13146001696892.836,13146001696892.85,13146001696892.832,13146001696892.863,13146001696892.842,13146001696893.85,13146001696892.871,13146001696892.844,13146001696892.844,13146001696892.842,13146001696892.852,13146001696892.861,13146001696892.834,13146001696892.854,13146001696892.842,13146001696892.83,13146001696892.824,13146001696892.824,13146001696892.82,13146001696892.832,13146001696892.826,13146001696892.836,13146001696892.83,13146001696892.848,13146001696892.875,13146001696892.865,13146001696892.852
AUT Land transport and transport via pipelines,18915360856113.715,18915360856113.71,18915360856113.695,18915360856113.703,18915360856113.758,18915360856113.727,18915360856113.81,18915360856113.73,18915360856113.695,18915360856113.7,18915360856113.73,18915360856113.7,18915360856113.715,18915360856113.805,18915360856113.734,18915360856113.734,18915360856113.69,18915360856113.727,18915360856113.71,18915360856113.695,18915360856113.71,18915360856113.754,18915360856113.695,18915360856113.676,18915360856113.676,18915360856113.695,18915360856113.68,18915360856113.676,18915360856113.676,18915360856114.75,18915360856113.695,18915360856113.69,18915360856113.684,18915360856113.69,18915360856113.71,18915360856113.664,18915360856113.668,18915360856113.676,18915360856113.656,18915360856113.645,18915360856113.652,18915360856113.65,18915360856113.66,18915360856113.652,18915360856113.66,18915360856113.668,18915360856113.68,18915360856113.684,18915360856113.68,18915360856113.684
AUT Water transport,6030959519738.357,6030959519738.363,6030959519738.367,6030959519738.375,6030959519738.358,6030959519738.363,6030959519738.362,6030959519738.376,6030959519738.363,6030959519738.395,6030959519738.393,6030959519738.364,6030959519738.38,6030959519738.399,6030959519738.394,6030959519738.382,6030959519738.366,6030959519738.375,6030959519738.383,6030959519738.366,6030959519738.369,6030959519738.367,6030959519738.38,6030959519738.36,6030959519738.369,6030959519738.361,6030959519738.364,6030959519738.364,6030959519738.357,6030959519738.364,6030959519739.757,6030959519738.368,6030959519738.362,6030959519738.369,6030959519738.36,6030959519738.359,6030959519738.356,6030959519738.365,6030959519738.365,6030959519738.357,6030959519738.358,6030959519738.357,6030959519738.36,6030959519738.366,6030959519738.364,6030959519738.365,6030959519738.364,6030959519738.363,6030959519738.362,6030959519738.37
AUT Air transport,22865113114167.52,22865113114167.516,22865113114167.51,22865113114167.543,22865113114167.508,22865113114167.53,22865113114167.51,22865113114167.543,22865113114167.55,22865113114167.53,22865113114167.53,22865113114167.53,22865113114167.527,22865113114167.527,22865113114167.527,22865113114167.53,22865113114167.53,22865113114167.54,22865113114167.535,22865113114167.53,22865113114167.523,22865113114167.516,22865113114167.535,22865113114167.535,22865113114167.527,22865113114167.504,22865113114167.535,22865113114167.55,22865113114167.535,22865113114167.527,22865113114167.543,22865113114168.58,22865113114167.56,22865113114167.574,22865113114167.523,22865113114167.543,22865113114167.562,22865113114167.566,22865113114167.582,22865113114167.555,22865113114167.56,22865113114167.562,22865113114167.543,22865113114167.586,22865113114167.57,22865113114167.566,22865113114167.562,22865113114167.53,22865113114167.555,22865113114167.543
AUT Warehousing and support activities for transportation,29932865977161.098,29932865977161.07,29932865977161.07,29932865977161.086,29932865977161.086,29932865977161.1,29932865977161.098,29932865977161.168,29932865977161.086,29932865977161.082,29932865977161.13,29932865977161.14,29932865977161.09,29932865977161.09,29932865977161.082,29932865977161.1,29932865977161.055,29932865977161.08,29932865977161.07,29932865977161.086,29932865977161.074,29932865977161.07,29932865977161.05,29932865977161.043,29932865977161.047,29932865977161.05,29932865977161.09,29932865977161.203,29932865977161.06,29932865977161.09,29932865977161.4,29932865977161.215,29932865977162.168,29932865977161.074,29932865977161.06,29932865977161.1,29932865977161.055,29932865977161.062,29932865977161.055,29932865977161.03,29932865977161.03,29932865977161.03,29932865977161.047,29932865977161.055,29932865977161.082,29932865977161.074,29932865977161.074,29932865977161.07,29932865977161.07,29932865977161.06
AUT Postal and courier activities,12605541656659.693,12605541656659.693,12605541656659.691,12605541656659.7,12605541656659.684,12605541656659.691,12605541656659.691,12605541656659.697,12605541656659.69,12605541656659.697,12605541656659.69,12605541656659.686,12605541656659.682,12605541656659.695,12605541656659.697,12605541656659.691,12605541656659.69,12605541656659.697,12605541656659.69,12605541656659.686,12605541656659.686,12605541656659.686,12605541656659.701,12605541656659.7,12605541656659.72,12605541656659.69,12605541656659.709,12605541656659.71,12605541656659.715,12605541656659.713,12605541656659.7,12605541656659.7,12605541656659.717,12605541656660.783,12605541656659.697,12605541656659.715,12605541656659.713,12605541656659.72,12605541656659.713,12605541656659.736,12605541656659.742,12605541656659.746,12605541656659.72,12605541656659.72,12605541656659.717,12605541656659.71,12605541656659.717,12605541656659.715,12605541656659.715,12605541656659.738
AUT Accommodation and food service activities,10570148996827.186,10570148996827.184,10570148996827.186,10570148996827.195,10570148996827.19,10570148996827.188,10570148996827.184,10570148996827.195,10570148996827.191,10570148996827.197,10570148996827.195,10570148996827.201,10570148996827.184,10570148996827.19,10570148996827.19,10570148996827.193,10570148996827.19,10570148996827.188,10570148996827.184,10570148996827.188,10570148996827.182,10570148996827.18,10570148996827.188,10570148996827.186,10570148996827.19,10570148996827.178,10570148996827.186,10570148996827.193,10570148996827.19,10570148996827.188,10570148996827.191,10570148996827.195,10570148996827.2,10570148996827.197,10570148996828.186,10570148996827.203,10570148996827.2,10570148996827.195,10570148996827.195,10570148996827.195,10570148996827.197,10570148996827.193,10570148996827.193,10570148996827.207,10570148996827.201,10570148996827.193,10570148996827.195,10570148996827.193,10570148996827.195,10570148996827.201
AUT Publishing activities,8476956973259.453,8476956973259.454,8476956973259.451,8476956973259.46,8476956973259.45,8476956973259.46,8476956973259.461,8476956973259.466,8476956973259.46,8476956973259.458,8476956973259.458,8476956973259.462,8476956973259.453,8476956973259.458,8476956973259.455,8476956973259.458,8476956973259.48,8476956973259.461,8476956973259.457,8476956973259.461,8476956973259.454,8476956973259.452,8476956973259.457,8476956973259.457,8476956973259.47,8476956973259.451,8476956973259.465,8476956973259.468,8476956973259.48,8476956973259.463,8476956973259.462,8476956973259.46,8476956973259.467,8476956973259.479,8476956973259.458,8476956973260.526,8476956973259.476,8476956973259.476,8476956973259.488,8476956973259.467,8476956973259.468,8476956973259.466,8476956973259.472,8476956973259.483,8476956973259.479,8476956973259.469,8476956973259.531,8476956973259.466,8476956973259.477,8476956973259.4795
"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",15398883265539.629,15398883265539.635,15398883265539.625,15398883265539.64,15398883265539.623,15398883265539.633,15398883265539.629,15398883265539.635,15398883265539.629,15398883265539.635,15398883265539.633,15398883265539.645,15398883265539.625,15398883265539.635,15398883265539.633,15398883265539.633,15398883265539.633,15398883265539.635,15398883265539.625,15398883265539.648,15398883265539.633,15398883265539.62,15398883265539.633,15398883265539.633,15398883265539.64,15398883265539.623,15398883265539.64,15398883265539.639,15398883265539.662,15398883265539.635,15398883265539.64,15398883265539.648,15398883265539.65,15398883265539.64,15398883265539.693,15398883265539.855,15398883265541.217,15398883265539.656,15398883265539.688,15398883265539.662,15398883265539.656,15398883265539.65,15398883265539.67,15398883265539.688,15398883265539.686,15398883265539.645,15398883265539.656,15398883265539.645,15398883265539.691,15398883265539.656
AUT Telecommunications,29312581010654.28,29312581010654.28,29312581010654.277,29312581010654.3,29312581010654.277,29312581010654.29,29312581010654.29,29312581010654.3,29312581010654.293,29312581010654.3,29312581010654.285,29312581010654.29,29312581010654.28,29312581010654.305,29312581010654.285,29312581010654.29,29312581010654.29,29312581010654.305,29312581010654.305,29312581010654.293,29312581010654.285,29312581010654.28,29312581010654.312,29312581010654.312,29312581010654.33,29312581010654.29,29312581010654.332,29312581010654.33,29312581010654.336,29312581010654.312,29312581010654.316,29312581010654.305,29312581010654.36,29312581010654.33,29312581010654.3,29312581010654.31,29312581010654.37,29312581010655.445,29312581010654.35,29312581010654.36,29312581010654.37,29312581010654.375,29312581010654.348,29312581010654.35,29312581010654.336,29312581010654.34,29312581010654.348,29312581010654.33,29312581010654.34,29312581010654.38
"AUT Computer programming, consultancy and related activities; information service activities",33135158748097.21,33135158748097.215,33135158748097.2,33135158748097.24,33135158748097.188,33135158748097.215,33135158748097.195,33135158748097.22,33135158748097.21,33135158748097.22,33135158748097.215,33135158748097.22,33135158748097.2,33135158748097.215,33135158748097.215,33135158748097.215,33135158748097.227,33135158748097.23,33135158748097.21,33135158748097.227,33135158748097.2,33135158748097.188,33135158748097.24,33135158748097.234,33135158748097.26,33135158748097.2,33135158748097.234,33135158748097.254,33135158748097.242,33135158748097.23,33135158748097.24,33135158748097.227,33135158748097.26,33135158748097.25,33135158748097.22,33135158748097.24,33135158748097.242,33135158748097.332,33135158748098.45,33135158748097.39,33135158748097.414,33135158748097.355,33135158748097.312,33135158748097.3,33135158748097.293,33135158748097.36,33135158748097.29,33135158748097.254,33135158748097.254,33135158748097.31
"AUT Financial service activities, except insurance and pension funding",66774355919470.74,66774355919470.71,66774355919470.73,66774355919470.77,66774355919470.68,66774355919470.695,66774355919470.67,66774355919470.69,66774355919470.67,66774355919470.734,66774355919470.69,66774355919470.69,66774355919470.65,66774355919470.695,66774355919470.74,66774355919470.72,66774355919470.68,66774355919470.71,66774355919470.67,66774355919470.68,66774355919470.69,66774355919470.66,66774355919470.87,66774355919470.83,66774355919470.766,66774355919470.67,66774355919470.71,66774355919470.766,66774355919470.734,66774355919470.73,66774355919470.79,66774355919470.73,66774355919470.82,66774355919470.73,66774355919470.73,66774355919470.69,66774355919470.74,66774355919470.734,66774355919470.72,66774355919471.93,66774355919471.07,66774355919470.76,66774355919471.24,66774355919470.76,66774355919470.81,66774355919470.69,66774355919470.74,66774355919470.76,66774355919470.73,66774355919470.74
"AUT Insurance, reinsurance and pension funding, except compulsory social security",9706376831447.232,9706376831447.24,9706376831447.238,9706376831447.23,9706376831447.225,9706376831447.22,9706376831447.223,9706376831447.225,9706376831447.217,9706376831447.229,9706376831447.219,9706376831447.219,9706376831447.215,9706376831447.223,9706376831447.225,9706376831447.22,9706376831447.215,9706376831447.219,9706376831447.215,9706376831447.22,9706376831447.223,9706376831447.215,9706376831447.225,9706376831447.22,9706376831447.227,9706376831447.223,9706376831447.25,9706376831447.229,9706376831447.23,9706376831447.227,9706376831447.225,9706376831447.223,9706376831447.227,9706376831447.234,9706376831447.232,9706376831447.24,9706376831447.238,9706376831447.223,9706376831447.225,9706376831447.25,9706376831448.242,9706376831447.234,9706376831447.256,9706376831447.227,9706376831447.232,9706376831447.219,9706376831447.22,9706376831447.229,9706376831447.234,9706376831447.223
AUT Activities auxiliary to financial services and insurance activities,98906445426211.94,98906445426211.88,98906445426211.89,98906445426211.98,98906445426211.83,98906445426211.83,98906445426211.8,98906445426211.83,98906445426211.78,98906445426211.94,98906445426211.83,98906445426211.8,98906445426211.78,98906445426211.88,98906445426211.94,98906445426211.88,98906445426211.8,98906445426211.88,98906445426211.8,98906445426211.81,98906445426211.83,98906445426211.78,98906445426212.11,98906445426212.11,98906445426212.06,98906445426211.9,98906445426211.89,98906445426211.94,98906445426211.9,98906445426211.89,98906445426211.97,98906445426211.89,98906445426211.98,98906445426211.9,98906445426211.89,98906445426211.83,98906445426211.9,98906445426211.9,98906445426211.86,98906445426213.06,98906445426213.16,98906445426213.8,98906445426212.45,98906445426211.92,98906445426211.98,98906445426212.0,98906445426211.89,98906445426211.9,98906445426211.89,98906445426211.89
AUT Real estate activities,54752758466944.41,54752758466944.38,54752758466944.375,54752758466944.45,54752758466944.37,54752758466944.41,54752758466944.38,54752758466944.41,54752758466944.38,54752758466944.43,54752758466944.38,54752758466944.38,54752758466944.37,54752758466944.41,54752758466944.43,54752758466944.414,54752758466944.38,54752758466944.41,54752758466944.38,54752758466944.41,54752758466944.414,54752758466944.37,54752758466944.41,54752758466944.375,54752758466944.41,54752758466944.41,54752758466944.41,54752758466944.52,54752758466944.484,54752758466944.45,54752758466944.45,54752758466944.47,54752758466944.52,54752758466944.516,54752758466944.45,54752758466944.41,54752758466944.47,54752758466944.49,54752758466944.45,54752758466944.484,54752758466944.516,54752758466944.46,54752758466945.63,54752758466944.45,54752758466944.6,54752758466944.4,54752758466944.43,54752758466944.414,54752758466944.45,54752758466944.41
AUT Legal and accounting activities; activities of head offices; management consultancy activities,109910124033482.42,109910124033482.36,109910124033482.34,109910124033482.52,109910124033482.33,109910124033482.39,109910124033482.34,109910124033482.45,109910124033482.42,109910124033482.47,109910124033482.39,109910124033482.47,109910124033482.34,109910124033482.44,109910124033482.45,109910124033482.42,109910124033482.48,109910124033482.5,109910124033482.44,109910124033482.45,109910124033482.4,109910124033482.33,109910124033482.44,109910124033482.47,109910124033482.39,109910124033482.42,109910124033482.48,109910124033482.47,109910124033482.5,109910124033482.47,109910124033482.48,109910124033482.45,109910124033482.53,109910124033482.39,109910124033482.39,109910124033482.44,109910124033482.5,109910124033482.45,109910124033482.67,109910124033482.58,109910124033482.64,109910124033482.7,109910124033482.64,109910124033483.73,109910124033482.53,109910124033482.47,109910124033482.39,109910124033482.44,109910124033482.48,109910124033482.45
AUT Administrative and support service activities,79142377659543.62,79142377659543.64,79142377659543.64,79142377659543.7,79142377659543.6,79142377659543.66,79142377659543.66,79142377659543.7,79142377659543.69,79142377659543.7,79142377659543.66,79142377659543.73,79142377659543.66,79142377659543.69,79142377659543.66,79142377659543.67,79142377659543.64,79142377659543.67,79142377659543.64,79142377659543.69,79142377659543.64,79142377659543.61,79142377659543.69,79142377659543.62,79142377659543.7,79142377659543.64,79142377659543.69,79142377659543.69,79142377659543.7,79142377659543.66,79142377659543.73,79142377659543.86,79142377659543.89,79142377659543.69,79142377659543.7,79142377659543.84,79142377659543.7,79142377659543.67,79142377659543.75,79142377659543.78,79142377659543.8,79142377659543.78,79142377659543.8,79142377659543.75,79142377659544.81,79142377659543.69,79142377659543.73,79142377659543.73,79142377659543.78,79142377659543.77
AUT Public administration and defence; compulsory social security,14543718269992.47,14543718269992.477,14543718269992.473,14543718269992.494,14543718269992.467,14543718269992.473,14543718269992.477,14543718269992.494,14543718269992.484,14543718269992.49,14543718269992.496,14543718269992.494,14543718269992.488,14543718269992.488,14543718269992.484,14543718269992.482,14543718269992.479,14543718269992.482,14543718269992.479,14543718269992.49,14543718269992.473,14543718269992.473,14543718269992.482,14543718269992.484,14543718269992.477,14543718269992.473,14543718269992.494,14543718269992.484,14543718269992.482,14543718269992.5,14543718269992.488,14543718269992.484,14543718269992.518,14543718269992.494,14543718269992.473,14543718269992.506,14543718269992.518,14543718269992.494,14543718269992.518,14543718269992.49,14543718269992.49,14543718269992.49,14543718269992.49,14543718269992.512,14543718269992.5,14543718269993.541,14543718269992.506,14543718269992.488,14543718269992.5,14543718269992.488
AUT Education,6176441153969.315,6176441153969.315,6176441153969.315,6176441153969.322,6176441153969.313,6176441153969.322,6176441153969.314,6176441153969.321,6176441153969.319,6176441153969.322,6176441153969.317,6176441153969.321,6176441153969.315,6176441153969.321,6176441153969.319,6176441153969.318,6176441153969.318,6176441153969.319,6176441153969.317,6176441153969.319,6176441153969.314,6176441153969.313,6176441153969.327,6176441153969.323,6176441153969.332,6176441153969.314,6176441153969.326,6176441153969.321,6176441153969.319,6176441153969.319,6176441153969.322,6176441153969.321,6176441153969.328,6176441153969.318,6176441153969.317,6176441153969.318,6176441153969.321,6176441153969.319,6176441153969.33,6176441153969.345,6176441153969.341,6176441153969.341,6176441153969.335,6176441153969.332,6176441153969.33,6176441153969.324,6176441153970.353,6176441153969.323,6176441153969.327,6176441153969.337
AUT Human health and social work activities,1065200929714.8784,1065200929714.8785,1065200929714.8788,1065200929714.878,1065200929714.8778,1065200929714.8821,1065200929714.879,1065200929714.8796,1065200929714.8798,1065200929714.8779,1065200929714.8821,1065200929714.8972,1065200929714.8793,1065200929714.8779,1065200929714.8776,1065200929714.8773,1065200929714.8776,1065200929714.8779,1065200929714.8772,1065200929714.8777,1065200929714.8776,1065200929714.8774,1065200929714.878,1065200929714.8779,1065200929714.8776,1065200929714.8772,1065200929714.8798,1065200929714.878,1065200929714.8783,1065200929714.8778,1065200929714.8784,1065200929714.8778,1065200929714.8789,1065200929714.8812,1065200929714.8779,1065200929714.8792,1065200929714.8784,1065200929714.8779,1065200929714.8792,1065200929714.8804,1065200929714.9012,1065200929714.8802,1065200929714.8798,1065200929714.879,1065200929714.8793,1065200929714.8809,1065200929714.8812,1065200929715.9078,1065200929714.8793,1065200929714.879
AUT Other service activities,21392025881545.566,21392025881545.61,21392025881545.586,21392025881545.613,21392025881545.555,21392025881545.574,21392025881545.594,21392025881545.58,21392025881545.57,21392025881545.605,21392025881545.566,21392025881545.56,21392025881545.566,21392025881545.59,21392025881545.594,21392025881545.574,21392025881545.555,21392025881545.57,21392025881545.566,21392025881545.566,21392025881545.56,21392025881545.566,21392025881545.59,21392025881545.574,21392025881545.574,21392025881545.55,21392025881545.562,21392025881545.58,21392025881545.582,21392025881545.58,21392025881545.613,21392025881545.586,21392025881545.598,21392025881545.6,21392025881545.566,21392025881545.6,21392025881545.656,21392025881545.6,21392025881545.6,21392025881545.605,21392025881545.598,21392025881545.594,21392025881545.594,21392025881545.594,21392025881545.59,21392025881545.57,21392025881545.61,21392025881545.61,21392025881546.613,21392025881545.594
AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1495467251325.7437,1495467251325.7458,1495467251325.7449,1495467251325.747,1495467251325.7432,1495467251325.7444,1495467251325.7454,1495467251325.7456,1495467251325.7449,1495467251325.7466,1495467251325.7446,1495467251325.7449,1495467251325.745,1495467251325.7458,1495467251325.7458,1495467251325.7449,1495467251325.7437,1495467251325.7444,1495467251325.7446,1495467251325.745,1495467251325.7437,1495467251325.7444,1495467251325.7458,1495467251325.7449,1495467251325.7468,1495467251325.7444,1495467251325.7441,1495467251325.7446,1495467251325.7449,1495467251325.7449,1495467251325.7468,1495467251325.7454,1495467251325.7458,1495467251325.7458,1495467251325.744,1495467251325.7458,1495467251325.7485,1495467251325.7458,1495467251325.7463,1495467251325.7463,1495467251325.7458,1495467251325.7454,1495467251325.7458,1495467251325.7463,1495467251325.7458,1495467251325.7454,1495467251325.7473,1495467251325.7476,1495467251325.747,1495467251326.746
