Unnamed: 0,"AUT Crop and animal production, hunting and related service activities",AUT Forestry and logging,AUT Fishing and aquaculture,AUT Mining and quarrying,"AUT Manufacture of food products, beverages and tobacco products","AUT Manufacture of textiles, wearing apparel and leather products","AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",AUT Manufacture of paper and paper products,AUT Printing and reproduction of recorded media,AUT Manufacture of coke and refined petroleum products ,AUT Manufacture of chemicals and chemical products ,AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,AUT Manufacture of rubber and plastic products,AUT Manufacture of other non-metallic mineral products,AUT Manufacture of basic metals,"AUT Manufacture of fabricated metal products, except machinery and equipment","AUT Manufacture of computer, electronic and optical products",AUT Manufacture of electrical equipment,AUT Manufacture of machinery and equipment n.e.c.,"AUT Manufacture of motor vehicles, trailers and semi-trailers",AUT Manufacture of other transport equipment,AUT Manufacture of furniture; other manufacturing,"AUT Electricity, gas, steam and air conditioning supply","AUT Water collection, treatment and supply","AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",AUT Construction,AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,"AUT Wholesale trade, except of motor vehicles and motorcycles","AUT Retail trade, except of motor vehicles and motorcycles",AUT Land transport and transport via pipelines,AUT Water transport,AUT Air transport,AUT Warehousing and support activities for transportation,AUT Postal and courier activities,AUT Accommodation and food service activities,AUT Publishing activities,"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",AUT Telecommunications,"AUT Computer programming, consultancy and related activities; information service activities","AUT Financial service activities, except insurance and pension funding","AUT Insurance, reinsurance and pension funding, except compulsory social security",AUT Activities auxiliary to financial services and insurance activities,AUT Real estate activities,AUT Legal and accounting activities; activities of head offices; management consultancy activities,AUT Administrative and support service activities,AUT Public administration and defence; compulsory social security,AUT Education,AUT Human health and social work activities,AUT Other service activities,AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use
"AUT Wholesale trade, except of motor vehicles and motorcycles",39120334512133.734,39120334512133.805,39120334512133.78,39120334512133.695,39120334512133.76,39120334512133.89,39120334512133.78,39120334512133.73,39120334512133.75,39120334512133.7,39120334512133.8,39120334512133.77,39120334512133.77,39120334512133.72,39120334512133.695,39120334512133.734,39120334512133.78,39120334512133.78,39120334512133.78,39120334512133.805,39120334512133.78,39120334512133.8,39120334512133.69,39120334512133.71,39120334512133.695,39120334512133.7,39120334512133.84,39120334512134.67,39120334512133.695,39120334512133.75,39120334512133.68,39120334512133.734,39120334512133.664,39120334512133.71,39120334512133.72,39120334512133.7,39120334512133.71,39120334512133.695,39120334512133.66,39120334512133.63,39120334512133.63,39120334512133.64,39120334512133.63,39120334512133.63,39120334512133.64,39120334512133.664,39120334512133.7,39120334512133.78,39120334512133.734,39120334512133.71
"AUT Retail trade, except of motor vehicles and motorcycles",13708012582195.564,13708012582195.59,13708012582195.57,13708012582195.54,13708012582195.564,13708012582195.633,13708012582195.564,13708012582195.547,13708012582195.559,13708012582195.535,13708012582195.57,13708012582195.559,13708012582195.553,13708012582195.549,13708012582195.54,13708012582195.549,13708012582195.553,13708012582195.55,13708012582195.549,13708012582195.564,13708012582195.553,13708012582195.564,13708012582195.541,13708012582195.545,13708012582195.553,13708012582195.543,13708012582195.566,13708012582195.547,13708012582196.557,13708012582195.58,13708012582195.541,13708012582195.55,13708012582195.543,13708012582195.557,13708012582195.56,13708012582195.547,13708012582195.557,13708012582195.549,13708012582195.535,13708012582195.53,13708012582195.53,13708012582195.527,13708012582195.527,13708012582195.525,13708012582195.535,13708012582195.537,13708012582195.553,13708012582195.584,13708012582195.572,13708012582195.557
AUT Land transport and transport via pipelines,19344388808518.695,19344388808518.688,19344388808518.676,19344388808518.67,19344388808518.74,19344388808518.715,19344388808518.8,19344388808518.703,19344388808518.688,19344388808518.664,19344388808518.715,19344388808518.688,19344388808518.703,19344388808518.785,19344388808518.715,19344388808518.715,19344388808518.676,19344388808518.7,19344388808518.688,19344388808518.684,19344388808518.69,19344388808518.74,19344388808518.664,19344388808518.664,19344388808518.652,19344388808518.688,19344388808518.66,19344388808518.656,19344388808518.656,19344388808519.74,19344388808518.684,19344388808518.688,19344388808518.66,19344388808518.668,19344388808518.688,19344388808518.66,19344388808518.65,19344388808518.656,19344388808518.633,19344388808518.625,19344388808518.63,19344388808518.633,19344388808518.633,19344388808518.633,19344388808518.633,19344388808518.65,19344388808518.656,19344388808518.664,19344388808518.66,19344388808518.65
AUT Water transport,5216920414838.712,5216920414838.717,5216920414838.72,5216920414838.721,5216920414838.713,5216920414838.718,5216920414838.716,5216920414838.724,5216920414838.717,5216920414838.743,5216920414838.746,5216920414838.72,5216920414838.733,5216920414838.742,5216920414838.741,5216920414838.7295,5216920414838.719,5216920414838.724,5216920414838.729,5216920414838.72,5216920414838.721,5216920414838.72,5216920414838.7295,5216920414838.717,5216920414838.72,5216920414838.717,5216920414838.716,5216920414838.719,5216920414838.711,5216920414838.719,5216920414840.048,5216920414838.726,5216920414838.716,5216920414838.719,5216920414838.711,5216920414838.717,5216920414838.709,5216920414838.717,5216920414838.717,5216920414838.709,5216920414838.711,5216920414838.711,5216920414838.712,5216920414838.716,5216920414838.716,5216920414838.717,5216920414838.716,5216920414838.715,5216920414838.714,5216920414838.719
AUT Air transport,23002817130677.348,23002817130677.34,23002817130677.348,23002817130677.36,23002817130677.348,23002817130677.367,23002817130677.344,23002817130677.367,23002817130677.39,23002817130677.355,23002817130677.375,23002817130677.38,23002817130677.367,23002817130677.367,23002817130677.36,23002817130677.36,23002817130677.375,23002817130677.367,23002817130677.37,23002817130677.37,23002817130677.355,23002817130677.344,23002817130677.375,23002817130677.383,23002817130677.367,23002817130677.34,23002817130677.355,23002817130677.387,23002817130677.375,23002817130677.363,23002817130677.375,23002817130678.418,23002817130677.387,23002817130677.406,23002817130677.336,23002817130677.383,23002817130677.39,23002817130677.402,23002817130677.418,23002817130677.383,23002817130677.395,23002817130677.4,23002817130677.37,23002817130677.41,23002817130677.395,23002817130677.402,23002817130677.387,23002817130677.37,23002817130677.383,23002817130677.375
AUT Warehousing and support activities for transportation,29276762475144.777,29276762475144.758,29276762475144.76,29276762475144.76,29276762475144.777,29276762475144.78,29276762475144.777,29276762475144.848,29276762475144.79,29276762475144.758,29276762475144.816,29276762475144.836,29276762475144.793,29276762475144.777,29276762475144.766,29276762475144.793,29276762475144.746,29276762475144.766,29276762475144.758,29276762475144.79,29276762475144.758,29276762475144.76,29276762475144.74,29276762475144.74,29276762475144.723,29276762475144.758,29276762475144.766,29276762475144.875,29276762475144.75,29276762475144.79,29276762475145.01,29276762475144.914,29276762475145.84,29276762475144.75,29276762475144.74,29276762475144.8,29276762475144.734,29276762475144.75,29276762475144.734,29276762475144.715,29276762475144.715,29276762475144.715,29276762475144.72,29276762475144.734,29276762475144.75,29276762475144.758,29276762475144.742,29276762475144.742,29276762475144.746,29276762475144.74
AUT Postal and courier activities,12046896992747.002,12046896992746.998,12046896992747.0,12046896992747.004,12046896992746.998,12046896992747.006,12046896992746.998,12046896992746.998,12046896992747.002,12046896992747.002,12046896992747.002,12046896992747.004,12046896992746.998,12046896992747.004,12046896992747.002,12046896992746.998,12046896992747.0,12046896992747.004,12046896992747.0,12046896992747.002,12046896992746.998,12046896992746.994,12046896992747.012,12046896992747.014,12046896992747.025,12046896992747.002,12046896992747.014,12046896992747.016,12046896992747.021,12046896992747.023,12046896992747.008,12046896992747.012,12046896992747.023,12046896992748.092,12046896992747.004,12046896992747.025,12046896992747.02,12046896992747.025,12046896992747.014,12046896992747.04,12046896992747.047,12046896992747.057,12046896992747.02,12046896992747.027,12046896992747.02,12046896992747.021,12046896992747.02,12046896992747.02,12046896992747.021,12046896992747.04
AUT Accommodation and food service activities,11304219566972.205,11304219566972.2,11304219566972.207,11304219566972.215,11304219566972.213,11304219566972.21,11304219566972.201,11304219566972.213,11304219566972.219,11304219566972.217,11304219566972.22,11304219566972.223,11304219566972.21,11304219566972.213,11304219566972.21,11304219566972.213,11304219566972.217,11304219566972.209,11304219566972.203,11304219566972.215,11304219566972.203,11304219566972.203,11304219566972.213,11304219566972.213,11304219566972.21,11304219566972.205,11304219566972.207,11304219566972.213,11304219566972.213,11304219566972.213,11304219566972.21,11304219566972.227,11304219566972.217,11304219566972.219,11304219566973.201,11304219566972.229,11304219566972.22,11304219566972.219,11304219566972.215,11304219566972.213,11304219566972.215,11304219566972.213,11304219566972.209,11304219566972.227,11304219566972.22,11304219566972.219,11304219566972.21,11304219566972.215,11304219566972.217,11304219566972.219
AUT Publishing activities,8805403346338.84,8805403346338.84,8805403346338.838,8805403346338.842,8805403346338.84,8805403346338.85,8805403346338.846,8805403346338.85,8805403346338.85,8805403346338.84,8805403346338.848,8805403346338.854,8805403346338.846,8805403346338.846,8805403346338.84,8805403346338.846,8805403346338.867,8805403346338.844,8805403346338.842,8805403346338.85,8805403346338.842,8805403346338.84,8805403346338.848,8805403346338.85,8805403346338.857,8805403346338.842,8805403346338.852,8805403346338.855,8805403346338.871,8805403346338.85,8805403346338.846,8805403346338.854,8805403346338.854,8805403346338.863,8805403346338.842,8805403346339.977,8805403346338.863,8805403346338.863,8805403346338.871,8805403346338.855,8805403346338.857,8805403346338.855,8805403346338.854,8805403346338.87,8805403346338.863,8805403346338.861,8805403346338.912,8805403346338.854,8805403346338.863,8805403346338.865
"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",15763631342603.32,15763631342603.32,15763631342603.324,15763631342603.326,15763631342603.32,15763631342603.326,15763631342603.32,15763631342603.32,15763631342603.33,15763631342603.32,15763631342603.326,15763631342603.338,15763631342603.326,15763631342603.33,15763631342603.32,15763631342603.32,15763631342603.326,15763631342603.326,15763631342603.318,15763631342603.346,15763631342603.336,15763631342603.314,15763631342603.332,15763631342603.336,15763631342603.338,15763631342603.32,15763631342603.33,15763631342603.336,15763631342603.363,15763631342603.332,15763631342603.332,15763631342603.354,15763631342603.348,15763631342603.332,15763631342603.375,15763631342603.525,15763631342604.889,15763631342603.363,15763631342603.373,15763631342603.357,15763631342603.352,15763631342603.348,15763631342603.354,15763631342603.38,15763631342603.37,15763631342603.342,15763631342603.346,15763631342603.342,15763631342603.379,15763631342603.342
AUT Telecommunications,34249785779627.39,34249785779627.383,34249785779627.39,34249785779627.39,34249785779627.38,34249785779627.41,34249785779627.395,34249785779627.395,34249785779627.426,34249785779627.39,34249785779627.41,34249785779627.41,34249785779627.41,34249785779627.42,34249785779627.39,34249785779627.4,34249785779627.41,34249785779627.41,34249785779627.42,34249785779627.42,34249785779627.39,34249785779627.39,34249785779627.438,34249785779627.44,34249785779627.445,34249785779627.414,34249785779627.44,34249785779627.445,34249785779627.46,34249785779627.426,34249785779627.42,34249785779627.43,34249785779627.473,34249785779627.438,34249785779627.395,34249785779627.43,34249785779627.516,34249785779628.69,34249785779627.477,34249785779627.477,34249785779627.484,34249785779627.504,34249785779627.44,34249785779627.46,34249785779627.445,34249785779627.473,34249785779627.453,34249785779627.438,34249785779627.457,34249785779627.49
"AUT Computer programming, consultancy and related activities; information service activities",40331080635594.64,40331080635594.625,40331080635594.63,40331080635594.65,40331080635594.625,40331080635594.66,40331080635594.63,40331080635594.63,40331080635594.66,40331080635594.63,40331080635594.66,40331080635594.66,40331080635594.64,40331080635594.66,40331080635594.64,40331080635594.64,40331080635594.67,40331080635594.66,40331080635594.64,40331080635594.664,40331080635594.64,40331080635594.625,40331080635594.7,40331080635594.695,40331080635594.71,40331080635594.65,40331080635594.66,40331080635594.69,40331080635594.695,40331080635594.67,40331080635594.67,40331080635594.69,40331080635594.695,40331080635594.68,40331080635594.63,40331080635594.695,40331080635594.69,40331080635594.8,40331080635595.92,40331080635594.88,40331080635594.89,40331080635594.81,40331080635594.76,40331080635594.74,40331080635594.72,40331080635594.81,40331080635594.73,40331080635594.67,40331080635594.69,40331080635594.75
"AUT Financial service activities, except insurance and pension funding",73106016131022.94,73106016131022.88,73106016131022.92,73106016131022.9,73106016131022.88,73106016131022.9,73106016131022.86,73106016131022.84,73106016131022.88,73106016131022.89,73106016131022.88,73106016131022.88,73106016131022.86,73106016131022.89,73106016131022.92,73106016131022.88,73106016131022.88,73106016131022.88,73106016131022.84,73106016131022.88,73106016131022.88,73106016131022.84,73106016131023.1,73106016131023.06,73106016131023.0,73106016131022.88,73106016131022.88,73106016131022.95,73106016131022.95,73106016131022.92,73106016131022.97,73106016131022.95,73106016131023.02,73106016131022.94,73106016131022.89,73106016131022.94,73106016131022.94,73106016131022.95,73106016131022.92,73106016131024.22,73106016131023.3,73106016131022.98,73106016131023.45,73106016131022.94,73106016131022.98,73106016131022.9,73106016131022.92,73106016131022.94,73106016131022.9,73106016131022.9
"AUT Insurance, reinsurance and pension funding, except compulsory social security",10146599783862.316,10146599783862.32,10146599783862.324,10146599783862.31,10146599783862.31,10146599783862.31,10146599783862.309,10146599783862.305,10146599783862.307,10146599783862.309,10146599783862.307,10146599783862.307,10146599783862.305,10146599783862.31,10146599783862.307,10146599783862.305,10146599783862.307,10146599783862.305,10146599783862.3,10146599783862.309,10146599783862.307,10146599783862.3,10146599783862.316,10146599783862.314,10146599783862.32,10146599783862.312,10146599783862.33,10146599783862.316,10146599783862.32,10146599783862.316,10146599783862.312,10146599783862.316,10146599783862.314,10146599783862.332,10146599783862.314,10146599783862.328,10146599783862.32,10146599783862.312,10146599783862.31,10146599783862.352,10146599783863.336,10146599783862.324,10146599783862.354,10146599783862.314,10146599783862.318,10146599783862.309,10146599783862.307,10146599783862.316,10146599783862.316,10146599783862.309
AUT Activities auxiliary to financial services and insurance activities,71550571927257.4,71550571927257.34,71550571927257.39,71550571927257.4,71550571927257.34,71550571927257.38,71550571927257.33,71550571927257.33,71550571927257.33,71550571927257.39,71550571927257.36,71550571927257.34,71550571927257.33,71550571927257.38,71550571927257.39,71550571927257.34,71550571927257.33,71550571927257.33,71550571927257.31,71550571927257.34,71550571927257.33,71550571927257.31,71550571927257.58,71550571927257.58,71550571927257.62,71550571927257.4,71550571927257.38,71550571927257.39,71550571927257.4,71550571927257.39,71550571927257.44,71550571927257.4,71550571927257.47,71550571927257.39,71550571927257.36,71550571927257.39,71550571927257.39,71550571927257.39,71550571927257.36,71550571927258.12,71550571927258.19,71550571927258.9,71550571927257.72,71550571927257.4,71550571927257.44,71550571927257.48,71550571927257.38,71550571927257.39,71550571927257.36,71550571927257.36
AUT Real estate activities,56262832066319.95,56262832066319.91,56262832066319.92,56262832066319.94,56262832066319.92,56262832066319.96,56262832066319.92,56262832066319.92,56262832066319.94,56262832066319.93,56262832066319.93,56262832066319.94,56262832066319.92,56262832066319.94,56262832066319.94,56262832066319.94,56262832066319.94,56262832066319.92,56262832066319.91,56262832066319.96,56262832066319.94,56262832066319.9,56262832066319.94,56262832066319.94,56262832066319.96,56262832066319.95,56262832066319.94,56262832066320.06,56262832066320.055,56262832066320.0,56262832066319.984,56262832066320.03,56262832066320.055,56262832066320.05,56262832066319.984,56262832066319.984,56262832066319.99,56262832066320.03,56262832066320.0,56262832066320.016,56262832066320.05,56262832066320.0,56262832066321.125,56262832066319.984,56262832066320.11,56262832066319.95,56262832066319.96,56262832066319.96,56262832066319.984,56262832066319.94
AUT Legal and accounting activities; activities of head offices; management consultancy activities,115145539659392.47,115145539659392.39,115145539659392.42,115145539659392.52,115145539659392.4,115145539659392.47,115145539659392.4,115145539659392.45,115145539659392.53,115145539659392.45,115145539659392.45,115145539659392.56,115145539659392.44,115145539659392.48,115145539659392.47,115145539659392.44,115145539659392.56,115145539659392.53,115145539659392.45,115145539659392.55,115145539659392.48,115145539659392.39,115145539659392.55,115145539659392.58,115145539659392.48,115145539659392.52,115145539659392.52,115145539659392.52,115145539659392.6,115145539659392.53,115145539659392.52,115145539659392.56,115145539659392.6,115145539659392.42,115145539659392.39,115145539659392.55,115145539659392.56,115145539659392.56,115145539659392.72,115145539659392.6,115145539659392.67,115145539659392.8,115145539659392.64,115145539659393.81,115145539659392.58,115145539659392.56,115145539659392.44,115145539659392.48,115145539659392.55,115145539659392.47
AUT Administrative and support service activities,82079437703815.08,82079437703815.06,82079437703815.11,82079437703815.12,82079437703815.06,82079437703815.12,82079437703815.1,82079437703815.11,82079437703815.16,82079437703815.12,82079437703815.11,82079437703815.17,82079437703815.12,82079437703815.14,82079437703815.11,82079437703815.11,82079437703815.11,82079437703815.1,82079437703815.06,82079437703815.16,82079437703815.1,82079437703815.06,82079437703815.16,82079437703815.12,82079437703815.2,82079437703815.11,82079437703815.11,82079437703815.14,82079437703815.16,82079437703815.12,82079437703815.17,82079437703815.34,82079437703815.34,82079437703815.14,82079437703815.12,82079437703815.3,82079437703815.16,82079437703815.14,82079437703815.23,82079437703815.2,82079437703815.25,82079437703815.23,82079437703815.2,82079437703815.2,82079437703816.23,82079437703815.16,82079437703815.17,82079437703815.19,82079437703815.2,82079437703815.2
AUT Public administration and defence; compulsory social security,16074012882552.21,16074012882552.21,16074012882552.215,16074012882552.232,16074012882552.209,16074012882552.217,16074012882552.217,16074012882552.232,16074012882552.227,16074012882552.225,16074012882552.246,16074012882552.242,16074012882552.236,16074012882552.23,16074012882552.225,16074012882552.225,16074012882552.225,16074012882552.22,16074012882552.217,16074012882552.236,16074012882552.215,16074012882552.21,16074012882552.225,16074012882552.232,16074012882552.217,16074012882552.22,16074012882552.23,16074012882552.225,16074012882552.227,16074012882552.248,16074012882552.225,16074012882552.23,16074012882552.264,16074012882552.236,16074012882552.209,16074012882552.252,16074012882552.283,16074012882552.236,16074012882552.262,16074012882552.23,16074012882552.236,16074012882552.238,16074012882552.23,16074012882552.254,16074012882552.238,16074012882553.287,16074012882552.246,16074012882552.23,16074012882552.238,16074012882552.225
AUT Education,6429234251086.558,6429234251086.556,6429234251086.559,6429234251086.5625,6429234251086.556,6429234251086.566,6429234251086.556,6429234251086.56,6429234251086.56,6429234251086.561,6429234251086.56,6429234251086.563,6429234251086.56,6429234251086.5625,6429234251086.561,6429234251086.559,6429234251086.563,6429234251086.561,6429234251086.56,6429234251086.561,6429234251086.558,6429234251086.555,6429234251086.568,6429234251086.567,6429234251086.575,6429234251086.559,6429234251086.564,6429234251086.561,6429234251086.561,6429234251086.563,6429234251086.5625,6429234251086.564,6429234251086.569,6429234251086.559,6429234251086.558,6429234251086.5625,6429234251086.5625,6429234251086.561,6429234251086.571,6429234251086.585,6429234251086.581,6429234251086.586,6429234251086.573,6429234251086.575,6429234251086.571,6429234251086.566,6429234251087.591,6429234251086.563,6429234251086.567,6429234251086.578
AUT Human health and social work activities,1312901736054.8577,1312901736054.8572,1312901736054.8582,1312901736054.8572,1312901736054.8572,1312901736054.8616,1312901736054.8584,1312901736054.8591,1312901736054.8596,1312901736054.8567,1312901736054.8655,1312901736054.8748,1312901736054.86,1312901736054.8574,1312901736054.8567,1312901736054.8564,1312901736054.857,1312901736054.857,1312901736054.8562,1312901736054.8572,1312901736054.8567,1312901736054.8567,1312901736054.8577,1312901736054.8586,1312901736054.8574,1312901736054.857,1312901736054.859,1312901736054.8572,1312901736054.8577,1312901736054.8572,1312901736054.8574,1312901736054.8577,1312901736054.8586,1312901736054.8613,1312901736054.8567,1312901736054.8596,1312901736054.8577,1312901736054.8574,1312901736054.8586,1312901736054.86,1312901736054.8914,1312901736054.8606,1312901736054.8596,1312901736054.8586,1312901736054.8591,1312901736054.8606,1312901736054.8606,1312901736055.8887,1312901736054.859,1312901736054.8586
AUT Other service activities,22439668827101.79,22439668827101.82,22439668827101.805,22439668827101.832,22439668827101.773,22439668827101.805,22439668827101.812,22439668827101.797,22439668827101.793,22439668827101.82,22439668827101.793,22439668827101.79,22439668827101.797,22439668827101.812,22439668827101.816,22439668827101.793,22439668827101.78,22439668827101.785,22439668827101.785,22439668827101.79,22439668827101.78,22439668827101.79,22439668827101.81,22439668827101.81,22439668827101.797,22439668827101.78,22439668827101.777,22439668827101.797,22439668827101.81,22439668827101.805,22439668827101.82,22439668827101.816,22439668827101.82,22439668827101.82,22439668827101.777,22439668827101.832,22439668827101.875,22439668827101.83,22439668827101.82,22439668827101.816,22439668827101.812,22439668827101.82,22439668827101.805,22439668827101.816,22439668827101.812,22439668827101.793,22439668827101.824,22439668827101.824,22439668827102.84,22439668827101.812
AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1314919599231.2598,1314919599231.2607,1314919599231.2603,1314919599231.2627,1314919599231.2593,1314919599231.2607,1314919599231.2607,1314919599231.2615,1314919599231.2607,1314919599231.262,1314919599231.261,1314919599231.2615,1314919599231.262,1314919599231.2617,1314919599231.262,1314919599231.2607,1314919599231.2603,1314919599231.26,1314919599231.2603,1314919599231.2612,1314919599231.26,1314919599231.2607,1314919599231.2612,1314919599231.2612,1314919599231.2637,1314919599231.2617,1314919599231.2598,1314919599231.2605,1314919599231.2607,1314919599231.2607,1314919599231.262,1314919599231.2615,1314919599231.2615,1314919599231.2612,1314919599231.2593,1314919599231.2622,1314919599231.263,1314919599231.2617,1314919599231.2615,1314919599231.2617,1314919599231.2612,1314919599231.2612,1314919599231.261,1314919599231.2622,1314919599231.2615,1314919599231.2615,1314919599231.263,1314919599231.263,1314919599231.2627,1314919599232.2617
